date,timelow,low,timehigh,high,open,close,volume,marketCap
2023-08-31,19:33:00,0.032012628,14:44:00,0.0335909406,0.0332161468,0.0321147319,3223621.76,201159356.22
2023-08-30,16:58:00,0.0330089274,00:02:00,0.0335917935,0.0335906007,0.0332170542,2024443.56,208029030.35
2023-08-29,12:05:00,0.0321325396,17:58:00,0.0337703411,0.0328516046,0.0335880413,3405457.6,210316099.49
2023-08-28,10:08:00,0.0322757876,00:08:00,0.033418281,0.0334180876,0.0328676796,1990161.8,205769634.04
2023-08-27,22:41:00,0.0333091116,00:00:00,0.0338116863,0.0338116863,0.0334178072,1344421.0,209176163.68
2023-08-26,00:07:00,0.0333634571,01:07:00,0.0341614298,0.033377404,0.0338148544,3710206.98,211622838.58
2023-08-25,15:03:00,0.0329969715,00:03:00,0.0334577219,0.0334524745,0.0333741939,1666662.11,208826970.64
2023-08-24,20:58:00,0.0332023465,00:03:00,0.0338650539,0.0338320544,0.0334583296,1703864.2,209317008.75
2023-08-23,04:23:00,0.0329418708,20:42:00,0.0339394832,0.0331404935,0.0338322071,1718251.5,211618710.68
2023-08-22,21:41:00,0.032531228,00:03:00,0.0336728045,0.0336326657,0.0331436729,1872433.26,207274399.24
2023-08-21,13:29:00,0.0330366342,00:04:00,0.0346417844,0.0343126472,0.0336130615,3031787.3,210171545.12
2023-08-20,00:05:00,0.0336540677,01:07:00,0.0347406346,0.0336717906,0.0343134375,4320749.74,214511155.95
2023-08-19,00:08:00,0.0331681899,19:22:00,0.0337443308,0.0331937121,0.033660003,2076444.09,210387177.51
2023-08-18,04:45:00,0.03224016,09:34:00,0.0333174836,0.0326369981,0.0331945903,2648300.3,207439701.18
2023-08-17,22:13:00,0.0317876608,03:42:00,0.0357052664,0.0353621316,0.0326326573,5019518.84,203890264.06
2023-08-16,23:09:00,0.0350014832,00:40:00,0.0386750944,0.0379898344,0.0353588893,5393885.7,220882907.95
2023-08-15,23:05:00,0.0378878384,00:16:00,0.0398032222,0.0397945169,0.0379911964,3301838.81,237282581.75
2023-08-14,12:49:00,0.0394635661,16:49:00,0.0401413343,0.0397919869,0.0397990883,2243126.26,248528024.25
