date,timelow,low,timehigh,high,open,close,volume,marketCap
2023-08-31,21:10:00,0.0027368558895,11:50:00,0.00286417956958,0.00286383647568,0.00274447129949,1573869.42,150786384.18
2023-08-30,18:15:00,0.00284934739198,00:04:00,0.00295298414253,0.0029496375328,0.00286364750774,1408970.28,157321544.83
2023-08-29,13:40:00,0.0027886831436,19:13:00,0.00295787778771,0.0028571262744,0.00294973491371,1940554.98,162038772.29
2023-08-28,09:51:00,0.00281801020855,00:05:00,0.00292882207069,0.00292306417301,0.00285782299788,1394305.25,156977414.94
2023-08-27,13:52:00,0.00290665846739,07:02:00,0.00295915037952,0.00292844593223,0.00292327446633,1988891.66,160560135.48
2023-08-26,10:12:00,0.00289866007623,21:45:00,0.00293264033037,0.00292515033997,0.00292811432935,1338898.23,160811796.08
2023-08-25,04:40:00,0.00284729692254,11:57:00,0.00295118799117,0.00287685365408,0.00292507448632,3912022.89,160633077.22
2023-08-24,16:01:00,0.00283995867961,19:49:00,0.00290332483487,0.00286882759694,0.00287700739256,1403525.72,157980559.78
2023-08-23,00:03:00,0.00280395098467,17:23:00,0.002903361696,0.00280953866465,0.00286875161669,1971289.22,157514449.18
2023-08-22,22:00:00,0.00276704542513,00:05:00,0.00284985694439,0.00284839308641,0.00280958212113,1365509.22,154253867.98
2023-08-21,15:51:00,0.002810153555,00:10:00,0.00290756558353,0.00289986327441,0.00284796282025,1693848.97,156348560.78
2023-08-20,06:36:00,0.00286197804837,03:29:00,0.00292909248833,0.00290851125297,0.00289999653924,1826657.28,159193345.85
2023-08-19,00:01:00,0.00283765015254,00:33:00,0.00292829554713,0.00284296750154,0.00290882329029,4114491.13,159664678.44
2023-08-18,00:00:00,0.0027402744854,07:39:00,0.00293543787184,0.0027402744854,0.00284265397002,5348627.59,156019509.9
2023-08-17,22:54:00,0.00271880155573,06:31:00,0.00300021485928,0.00298821264497,0.0027411031722,4565589.2,150433623.19
2023-08-16,23:46:00,0.00298531279829,00:12:00,0.00332169935285,0.00331548958182,0.00298808171622,6642119.8,163975032.89
2023-08-15,23:59:00,0.00331561666145,00:01:00,0.00345304184361,0.00345194431807,0.00331561666145,2620115.69,181934274.12
2023-08-14,02:28:00,0.00339835786662,00:00:00,0.00348224162578,0.00348224162578,0.00345200348236,2977481.21,189403485.61
2023-08-13,23:08:00,0.00345364208741,02:43:00,0.00349955658512,0.00349761238326,0.00348218354777,2032965.62,191043977.16
