date,time_low,low,time_high,high,open,close,volume,market_cap
2023-08-31,21:10:00,0.0186964498,00:04:00,0.0199518439,0.0199441963,0.0188198229,44225838.88,439506743.3
2023-08-30,15:07:00,0.01978318,07:25:00,0.0206454354,0.0204255581,0.0199437195,44114407.18,463559977.27
2023-08-29,10:37:00,0.0190353193,23:05:00,0.0205699627,0.0194418625,0.0204261059,47806927.29,474310584.03
2023-08-28,05:36:00,0.0188145951,23:28:00,0.0195192074,0.0192302862,0.0194425418,29630835.34,451410572.03
2023-08-27,02:57:00,0.0190451473,15:09:00,0.0193171433,0.01910421,0.0192300437,29610986.54,446181220.53
2023-08-26,18:49:00,0.019031987,03:04:00,0.0194043654,0.0193094182,0.0191051056,25667328.26,443165095.88
2023-08-25,04:54:00,0.0189955871,00:00:00,0.0195994484,0.0195994484,0.0193093025,39620171.17,447781599.09
2023-08-24,20:58:00,0.0194454645,08:53:00,0.020095091,0.0198900014,0.0196011851,36295502.27,452776820.16
2023-08-23,13:17:00,0.0192613065,17:22:00,0.0200555913,0.0193476082,0.0198875777,46319172.23,459140773.18
2023-08-22,18:14:00,0.0185670877,09:10:00,0.0194878129,0.0193457231,0.0193474073,45657195.38,446222571.29
2023-08-21,16:04:00,0.0190779042,01:10:00,0.0200896847,0.0200482793,0.0193476953,41784762.52,445100985.8
2023-08-20,16:31:00,0.0198995909,10:43:00,0.0204675326,0.0200734377,0.0200486346,42159705.01,461111674.15
2023-08-19,07:16:00,0.0195216357,17:01:00,0.0203245644,0.0196835048,0.020074198,35452647.64,461580231.01
2023-08-18,03:03:00,0.0189526251,23:55:00,0.0197031127,0.0192901594,0.0196821216,68016164.37,452278524.9
2023-08-17,21:46:00,0.017906982,03:35:00,0.0208779503,0.0206405155,0.0192858077,77904700.57,442233745.5
2023-08-16,21:59:00,0.0202367075,01:13:00,0.0220808857,0.0216147101,0.0206385048,86973520.14,472168246.45
2023-08-15,19:10:00,0.0209505697,00:00:00,0.0231269228,0.0231269228,0.021614528,64977188.32,494069079.96
2023-08-14,02:22:00,0.0227448606,17:00:00,0.0234496371,0.0229175046,0.023126525,45009607.6,528362038.62
2023-08-13,22:43:00,0.0228554505,20:05:00,0.0232073566,0.0230652352,0.0229177412,40269749.0,522217588.69
2023-08-12,00:14:00,0.0228585887,01:39:00,0.0232036363,0.0229016492,0.0230640239,40927645.68,525459570.16
2023-08-11,10:13:00,0.0226930723,14:19:00,0.0229133621,0.0227998963,0.0229016327,43220069.52,521591265.64
2023-08-10,19:38:00,0.0226335074,14:04:00,0.0234290871,0.0233253035,0.0228000002,54969809.36,519147442.72
2023-08-09,22:39:00,0.0231235629,13:11:00,0.0237351,0.0235408424,0.023329527,55414285.38,528291533.8
2023-08-08,10:23:00,0.0229814328,21:26:00,0.0237498758,0.0231399746,0.0235392884,60784392.27,532903524.1
2023-08-07,16:49:00,0.022564456,13:30:00,0.0239526545,0.0234925931,0.0231419974,85624963.55,523707453.32
2023-08-06,23:04:00,0.0234217911,00:22:00,0.0260001997,0.0243948907,0.0234939207,160080245.38,531278379.48
2023-08-05,01:59:00,0.0220698857,23:31:00,0.0245600463,0.0222282386,0.0243981583,125904100.77,551582582.35
2023-08-04,22:02:00,0.0221081128,13:51:00,0.022992029,0.0227561529,0.0222294623,69536483.22,502464482.59
2023-08-03,23:59:00,0.0227607767,14:50:00,0.0236759554,0.0232284995,0.0227607767,57382803.5,514312846.67
2023-08-02,17:01:00,0.0230025337,02:11:00,0.024063245,0.0234923207,0.0232282727,67341975.95,522321809.0
2023-08-01,04:25:00,0.0222860604,23:37:00,0.023498254,0.0229849692,0.0234941203,55253316.37,528059852.35
2023-07-31,20:07:00,0.0227517915,00:49:00,0.0233152636,0.0231825794,0.0229840443,44606985.44,516453689.26
2023-07-30,20:04:00,0.0226199748,15:29:00,0.0236377025,0.0234906173,0.0231829606,49939364.59,520413202.85
2023-07-29,18:58:00,0.0234351047,04:49:00,0.0238348441,0.0236716309,0.023490489,39949589.98,527270457.28
2023-07-28,17:50:00,0.0233777021,14:31:00,0.0237455516,0.0236366911,0.023673222,42257404.99,529972118.98
2023-07-27,18:42:00,0.0231662933,09:01:00,0.0238734357,0.0234275758,0.0236390449,54800599.58,529074535.45
2023-07-26,18:02:00,0.0230487842,00:10:00,0.0241298955,0.0241039661,0.0234261939,76033404.88,523949154.46
2023-07-25,23:16:00,0.0240352275,02:49:00,0.0246772885,0.0246087775,0.024103784,48187924.96,535325832.95
2023-07-24,15:13:00,0.0243645411,00:46:00,0.0266945871,0.0264749978,0.0246085649,62308410.3,545941631.01
2023-07-23,00:52:00,0.0260256167,19:13:00,0.0268649133,0.0261868004,0.0264783399,33057766.65,587182168.72
2023-07-22,23:34:00,0.0259806046,03:42:00,0.0272117143,0.0268033124,0.0261865823,37691120.63,580648784.34
2023-07-21,01:09:00,0.0264102452,12:10:00,0.0277349392,0.0264249668,0.0268034312,75845555.85,594132519.6
2023-07-20,01:04:00,0.0255818685,07:27:00,0.0267238386,0.0257403351,0.0264193702,53538642.02,585462199.76
2023-07-19,23:14:00,0.0256918872,02:04:00,0.0271282051,0.0262421308,0.0257406503,54945281.96,570234894.5
2023-07-18,16:52:00,0.0261935369,00:25:00,0.0287383864,0.0279192888,0.0262413817,105097512.02,581139489.73
2023-07-17,00:10:00,0.0248575169,23:40:00,0.0279402409,0.0249432922,0.0279221956,119447080.12,614707794.41
2023-07-16,23:38:00,0.0248543541,00:14:00,0.026164877,0.0257064288,0.0249401448,43471479.28,539314197.95
2023-07-15,03:32:00,0.024927944,08:49:00,0.0260106893,0.0253026744,0.0257050979,41600273.16,555855804.98
2023-07-14,19:07:00,0.0243760581,16:28:00,0.026966493,0.0261803529,0.0253044571,89815279.85,547192210.06
2023-07-13,04:13:00,0.0237476625,23:48:00,0.0261820169,0.0241050445,0.0261761707,81393822.04,566042444.16
2023-07-12,19:37:00,0.0238093272,01:28:00,0.0249165383,0.0246549448,0.0241051747,38984339.45,521258518.42
2023-07-11,00:55:00,0.0242781446,08:22:00,0.0253919691,0.0243069482,0.0246550073,45583487.65,533148287.9
2023-07-10,02:06:00,0.0234716143,20:09:00,0.0246038115,0.0240751639,0.0243073594,39582268.92,525630629.54
2023-07-09,22:12:00,0.0240205366,01:17:00,0.0245836223,0.0241055736,0.0240760642,29091664.56,520629024.95
2023-07-08,20:22:00,0.023690192,00:58:00,0.0245620808,0.0241490161,0.0241069987,33764515.42,521297962.03
2023-07-07,00:04:00,0.0232126179,23:11:00,0.024175815,0.0234089529,0.0241500093,35565942.97,522228037.46
2023-07-06,14:41:00,0.0233775039,09:37:00,0.0249727195,0.0242449341,0.0234096195,52031383.35,506217596.82
2023-07-05,15:42:00,0.0238473154,07:22:00,0.0256653901,0.0252081548,0.0242479776,45378232.45,524346538.05
2023-07-04,19:25:00,0.024959037,00:50:00,0.0260037215,0.0257995033,0.0252061315,41877394.04,545065985.51
2023-07-03,00:43:00,0.0249915013,14:24:00,0.0261592513,0.0251536979,0.0257996567,65319017.99,557900576.56
2023-07-02,15:34:00,0.0244579626,00:05:00,0.0255389825,0.0254315028,0.0251531091,60029186.96,543919409.57
2023-07-01,04:35:00,0.0239541454,23:56:00,0.0254323767,0.0245794659,0.0254275952,55545800.67,549854991.21
2023-06-30,13:49:00,0.0228276973,04:53:00,0.0257052169,0.0241297739,0.0245788948,90921268.67,531502403.3
2023-06-29,00:53:00,0.0231854503,13:20:00,0.0245461619,0.023433751,0.0241309189,55966963.72,521815220.82
2023-06-28,19:48:00,0.0231710832,00:01:00,0.0256478253,0.025637147,0.0234346372,61567549.69,506758586.73
2023-06-27,01:23:00,0.0254255343,14:10:00,0.0261903835,0.02562624,0.025635213,44382819.76,554344590.41
2023-06-26,22:12:00,0.0252948098,00:02:00,0.026836241,0.0268241929,0.0256292191,57640421.87,554214975.12
2023-06-25,00:02:00,0.0265664618,06:25:00,0.0280154929,0.0265864386,0.0268243788,77370249.86,580059516.62
2023-06-24,16:05:00,0.0251422152,18:58:00,0.0270271317,0.0261548715,0.0265863052,90118375.88,574911332.52
2023-06-23,02:10:00,0.024844938,16:53:00,0.0268073239,0.0249159073,0.02615323,70361995.17,565546365.64
2023-06-22,23:01:00,0.0248286321,02:28:00,0.0273317146,0.0256123458,0.0249153441,76216194.24,538777898.0
2023-06-21,00:08:00,0.0241361985,16:31:00,0.0256820325,0.0242147005,0.0256174721,68422471.04,553960954.38
2023-06-20,15:19:00,0.0228807049,23:38:00,0.0242293025,0.0232093609,0.0242148685,48921052.92,523630574.63
2023-06-19,16:52:00,0.0226437201,03:33:00,0.0234340815,0.0229704121,0.023210307,42380940.93,501907595.01
2023-06-18,23:02:00,0.0228298208,07:41:00,0.0235685854,0.0233173848,0.0229696857,43566560.1,496704318.15
2023-06-17,00:13:00,0.0221304762,09:16:00,0.0241067429,0.0222137504,0.0233229316,65341233.7,504343028.4
2023-06-16,14:49:00,0.0214147517,18:11:00,0.0224495598,0.022128412,0.0222160981,40739916.72,480408482.98
2023-06-15,00:08:00,0.0211491068,21:25:00,0.0225382773,0.0212294524,0.0221276486,52310102.62,478495820.71
2023-06-14,21:01:00,0.0210513591,16:31:00,0.0226453018,0.0221487595,0.0212306415,59154250.99,459098632.41
2023-06-13,15:59:00,0.0215962635,12:34:00,0.0228373373,0.021731169,0.0221487595,53058350.14,478952379.52
2023-06-12,17:41:00,0.0211219929,01:54:00,0.0218352886,0.0215932784,0.0217318208,56771677.43,469935026.69
2023-06-11,04:32:00,0.0209005769,20:15:00,0.0219666648,0.0211643467,0.0215939233,58802688.41,466888452.23
2023-06-10,04:29:00,0.0187926318,00:19:00,0.0255813592,0.0255374698,0.0211676577,150602342.73,457643665.57
2023-06-09,07:56:00,0.0254284949,13:23:00,0.0262536891,0.0260672552,0.0255379019,46546767.81,552075240.68
2023-06-08,06:17:00,0.0256791754,14:59:00,0.0263282596,0.0258208659,0.0260659579,42394690.14,563456207.55
2023-06-07,22:46:00,0.0256795606,00:01:00,0.0276345747,0.0276311074,0.0258187659,55047633.88,558063586.75
2023-06-06,13:21:00,0.0262604497,20:00:00,0.0280374032,0.026475602,0.0276372883,78680411.42,192831038.26
2023-06-05,16:07:00,0.0258730359,00:01:00,0.0296791281,0.0296735405,0.0264750903,124188261.52,184722143.9
2023-06-04,16:28:00,0.0296048889,20:31:00,0.030278922,0.0300892536,0.0296722823,62641370.77,207029609.57
2023-06-03,01:40:00,0.0300148505,07:29:00,0.0308778725,0.0302377405,0.0300878273,39110875.09,209928952.24
2023-06-02,00:40:00,0.0294896733,04:46:00,0.0302970874,0.0297680979,0.030233577,43962951.09,210945877.45
2023-06-01,03:07:00,0.028956234,18:15:00,0.0301601987,0.0294399869,0.0297694286,50019272.9,207707418.97
2023-05-31,14:22:00,0.0288985334,00:58:00,0.0302303968,0.0299985049,0.0294397022,53325042.31,205406850.46
2023-05-30,15:28:00,0.0296811994,10:46:00,0.0304338442,0.0301222596,0.0299978592,53686191.82,209301226.49
2023-05-29,16:29:00,0.029971445,00:25:00,0.031485168,0.0312849913,0.0301301746,62696015.39,210224417.9
2023-05-28,00:31:00,0.0300014355,22:13:00,0.0316505223,0.0301658899,0.0312896588,74122966.7,218314377.76
2023-05-27,17:13:00,0.0299209958,03:43:00,0.0307639849,0.0301304367,0.0301739155,43510675.85,210529607.28
2023-05-26,05:57:00,0.0294216118,14:34:00,0.0303875373,0.029993414,0.0301316261,53118094.72,210234545.29
2023-05-25,01:29:00,0.0289719439,04:40:00,0.0304552213,0.0297535563,0.0299952315,91254387.97,209282892.06
2023-05-24,13:55:00,0.0286895922,00:01:00,0.0306195631,0.0306115904,0.0297525703,90769908.67,207589795.47
2023-05-23,01:11:00,0.0297135745,05:10:00,0.0309538802,0.0299837973,0.0306100952,69101916.95,213572922.61
2023-05-22,00:49:00,0.0288786938,20:59:00,0.0300956233,0.0294516125,0.0299832186,64851550.26,209199075.96
2023-05-21,21:08:00,0.0292738167,01:01:00,0.0309285641,0.0309053689,0.0294509891,75741784.46,205485601.42
2023-05-20,00:57:00,0.0306101125,17:50:00,0.0312880672,0.0311068175,0.0309090824,54774457.5,215659018.08
2023-05-19,14:13:00,0.0308077077,00:18:00,0.0318970725,0.0318073483,0.0311049854,80614532.53,217025873.34
2023-05-18,18:32:00,0.0308561495,10:49:00,0.0330605087,0.0325540742,0.0318069066,124298354.75,221923321.66
2023-05-17,16:47:00,0.0316012951,04:43:00,0.0351350087,0.0324064873,0.0325558867,294920331.81,227149109.7
2023-05-16,01:37:00,0.0295324417,23:40:00,0.0327720704,0.0302767353,0.0323999503,146374925.14,226061109.68
2023-05-15,01:03:00,0.0298540783,09:40:00,0.0312679349,0.0304188097,0.0302726009,121667233.67,211218155.84
2023-05-14,02:13:00,0.0289581506,15:07:00,0.0312160182,0.0295175678,0.0304234264,90539188.84,212270495.83
2023-05-13,04:58:00,0.0291750774,00:00:00,0.0301181243,0.0301181243,0.0295164986,68166738.64,205942674.59
2023-05-12,02:58:00,0.0277129941,23:59:00,0.030115927,0.0284946036,0.030115927,137168252.97,210125009.92
2023-05-11,18:22:00,0.0278809036,00:04:00,0.0313797609,0.0313466585,0.0285024561,147084963.35,198867491.72
2023-05-10,04:26:00,0.0280296355,16:22:00,0.032595801,0.0284010362,0.0313481845,273583700.23,218722723.36
2023-05-09,07:16:00,0.0278234149,17:04:00,0.0287832961,0.0284169653,0.0284008781,79715725.69,198158760.84
2023-05-08,21:11:00,0.0276156578,00:22:00,0.032299046,0.0318542298,0.0284106436,152628915.74,198226897.16
2023-05-07,04:04:00,0.0316449312,14:56:00,0.0326863718,0.0322630196,0.0318593523,74692842.42,222289246.38
2023-05-06,15:03:00,0.0313312946,00:41:00,0.0347342772,0.0345124134,0.0322663706,121202439.61,225129096.06
2023-05-05,14:31:00,0.0339603654,02:08:00,0.0352911519,0.0348953257,0.0345105017,131141861.74,240786859.77
2023-05-04,23:07:00,0.0347685133,00:05:00,0.0372034877,0.0371645571,0.0348886528,124824827.33,243425297.96
2023-05-03,15:10:00,0.0356378992,22:26:00,0.0379990044,0.037517935,0.0371698742,116036957.15,259341848.39
2023-05-02,14:08:00,0.0368658222,19:30:00,0.0377143533,0.0372244628,0.0375185086,67821898.26,261774341.84
2023-05-01,19:21:00,0.0366325391,01:34:00,0.0384282866,0.0383374413,0.0372230502,86217496.34,259712867.87
2023-04-30,20:13:00,0.0380954507,15:43:00,0.0394835444,0.0393561886,0.0383494676,72142512.3,267572113.72
2023-04-29,11:37:00,0.0387881531,20:31:00,0.0398033445,0.0389364676,0.0393573833,69297434.79,274604548.43
2023-04-28,13:55:00,0.0384498598,07:56:00,0.0394879734,0.0394060698,0.038936417,81651219.26,271667380.36
2023-04-27,00:08:00,0.0383043634,20:04:00,0.0398870824,0.0384169517,0.0394039835,127978832.37,274929687.71
2023-04-26,20:04:00,0.036847632,15:22:00,0.041476658,0.0397404568,0.0384161486,176981115.77,268037360.52
2023-04-25,16:13:00,0.0375536201,22:08:00,0.0399027933,0.0393367108,0.0397441599,147575865.15,277303168.59
2023-04-24,17:04:00,0.038629245,01:07:00,0.040724843,0.0401181414,0.0393360509,131843828.4,274455708.26
2023-04-23,18:52:00,0.0393851236,09:05:00,0.0417782157,0.0409640159,0.0401208653,131218088.51,279931519.19
2023-04-22,01:16:00,0.0389440318,17:36:00,0.0411714051,0.0394889814,0.0409616271,106183247.92,285797687.59
2023-04-21,21:11:00,0.0390809456,00:53:00,0.0426611564,0.0423446923,0.0394867304,209938037.94,275507029.9
2023-04-20,19:16:00,0.0418151901,13:17:00,0.0458219727,0.043304082,0.0423398524,272531578.01,295413848.57
