date,time_low,low,time_high,high,open,close,volume,market_cap
2023-08-31,23:59:00,0.0134146345,11:46:00,0.0142845655,0.0138514601,0.0134146345,8572520.87,89713879.11
2023-08-30,16:58:00,0.0137370397,00:16:00,0.0143655354,0.0143036816,0.0138524603,7074751.3,92583226.28
2023-08-29,12:19:00,0.0130547848,16:15:00,0.0144589884,0.0133855612,0.0143014713,9584879.28,95428379.07
2023-08-28,08:37:00,0.0132690828,00:21:00,0.0137604737,0.0136686826,0.0133854624,4822727.43,89316193.37
2023-08-27,03:18:00,0.0135040547,15:10:00,0.0137328977,0.0136441712,0.0136619005,2954232.16,91160761.81
2023-08-26,18:45:00,0.0135041032,00:22:00,0.0138668752,0.0137889769,0.013644209,3217837.04,90748207.87
2023-08-25,04:52:00,0.0132683905,23:59:00,0.0137892559,0.0134784771,0.0137892559,4724978.35,91712920.91
2023-08-24,20:58:00,0.0133363776,00:10:00,0.01412622,0.0140381367,0.0134780226,4433428.56,89642895.09
2023-08-23,13:17:00,0.0138028661,17:21:00,0.0142091183,0.0139153402,0.0140370511,5130167.72,93361017.14
2023-08-22,21:29:00,0.013392149,00:04:00,0.0141622233,0.0141246618,0.0139142325,10670214.36,92544145.37
2023-08-21,18:26:00,0.0137705432,00:03:00,0.0150190138,0.015015759,0.0141259659,9830745.21,93818808.04
2023-08-20,17:06:00,0.0147842814,07:19:00,0.015671448,0.0151866463,0.0150182486,8367783.59,99744979.43
2023-08-19,07:29:00,0.0143003772,23:57:00,0.0151910301,0.0143734968,0.0151871041,5800053.22,100667823.43
2023-08-18,04:52:00,0.0137481928,09:01:00,0.0144189345,0.0138299608,0.0143718747,7613084.9,95264069.75
2023-08-17,21:46:00,0.0129514349,13:34:00,0.0158995446,0.015499359,0.0138292304,12280806.06,91667147.92
2023-08-16,21:22:00,0.015293754,00:22:00,0.0159564276,0.0159174724,0.0154995013,8922821.53,102490485.72
2023-08-15,19:10:00,0.0154035134,02:43:00,0.0173344435,0.0173066634,0.0159189293,9418628.43,105263954.59
2023-08-14,00:04:00,0.0171481582,08:42:00,0.0177130201,0.0172027958,0.0173081827,9087957.5,114450395.87
2023-08-13,06:05:00,0.0169680104,21:15:00,0.0172633541,0.0171716582,0.0172044254,4413392.43,113764300.07
2023-08-12,08:56:00,0.0169982318,22:23:00,0.0172822718,0.0170951615,0.0171780596,4415866.03,113265414.76
2023-08-11,00:04:00,0.0168355378,14:07:00,0.0171778042,0.0168387389,0.0170962396,6132294.78,112725926.04
2023-08-10,06:52:00,0.0165406059,01:50:00,0.0169371162,0.0168821159,0.0168385681,6444292.01,111026940.54
2023-08-09,21:16:00,0.0167669822,01:46:00,0.0175090249,0.0173667408,0.0168809091,8567151.33,111306120.52
2023-08-08,11:31:00,0.01712775,21:29:00,0.0176371407,0.0174258563,0.0173681334,7068917.85,114314343.53
2023-08-07,16:19:00,0.0170866734,13:01:00,0.0181383527,0.0172868612,0.0174266239,14485798.27,114699318.91
2023-08-06,23:53:00,0.0172577945,06:09:00,0.0176425121,0.0173608923,0.0172883148,7211396.27,113788989.44
2023-08-05,12:52:00,0.0171171715,06:48:00,0.0174097673,0.0172464535,0.0173614594,4549908.13,113885321.99
2023-08-04,00:02:00,0.0170027659,15:09:00,0.0173467651,0.0170143696,0.0172469134,6125969.15,113133938.46
2023-08-03,22:34:00,0.0169883206,06:50:00,0.0177363794,0.0175470026,0.0170149797,9840316.96,111612531.85
2023-08-02,16:59:00,0.0174443751,00:01:00,0.0182522383,0.0182235904,0.0175441112,7592163.47,115083456.08
2023-08-01,04:01:00,0.0178622269,00:00:00,0.0183552308,0.0183552308,0.0182221308,8609882.07,119531036.14
2023-07-31,00:09:00,0.0180067405,12:38:00,0.0188775235,0.0180256138,0.0183553031,11384720.9,119934283.11
2023-07-30,20:04:00,0.0176305507,00:23:00,0.0184215434,0.0183556444,0.0180267252,5550042.31,117787342.21
2023-07-29,07:33:00,0.0182541215,17:01:00,0.0184833919,0.0183984617,0.0183534199,4466202.58,119921978.58
2023-07-28,07:13:00,0.0179564153,09:59:00,0.0184759965,0.0180673287,0.0184003981,6929893.88,120228935.69
2023-07-27,18:41:00,0.0178025658,03:42:00,0.0183644799,0.0181229172,0.0180662612,5714354.82,118045671.98
2023-07-26,01:40:00,0.0174615507,21:12:00,0.0183493867,0.0176567202,0.0181229817,10820666.75,118416285.71
2023-07-25,06:49:00,0.0172826022,23:05:00,0.0177405689,0.0174396927,0.017660587,5786026.6,115158065.19
2023-07-24,20:02:00,0.0173126087,00:23:00,0.0186930532,0.01853857,0.0174399312,9248241.27,113719251.75
2023-07-23,03:39:00,0.0176183476,23:49:00,0.0186111544,0.0178971191,0.0185375273,8914752.05,120876264.0
2023-07-22,23:34:00,0.0178144889,04:32:00,0.018514624,0.0183353771,0.0178990415,6106686.04,116561271.3
2023-07-21,16:27:00,0.0182127238,03:19:00,0.0185459462,0.018399403,0.0183377058,6015300.07,119417919.54
2023-07-20,00:04:00,0.0180662058,09:21:00,0.0191055492,0.0180901967,0.0184021929,11853303.57,119675660.45
