date,time_low,low,time_high,high,open,close,volume,market_cap
2023-09-10,06:13:00,0.3462626512,22:07:00,0.3564318347,0.3532329182,0.3538871069,8745762.31,139097379.55
2023-09-09,12:06:00,0.3441789973,21:28:00,0.3536950989,0.3488793355,0.3531694192,7159009.09,138402391.18
2023-09-08,17:16:00,0.3485651513,01:03:00,0.3616924552,0.3602654042,0.3488424345,14565341.1,136290673.43
2023-09-07,03:41:00,0.352414965,23:55:00,0.3603560499,0.3566988697,0.3602998921,17404764.06,140317324.23
2023-09-06,04:46:00,0.3523042019,08:16:00,0.3601508557,0.354434895,0.3567861583,15732197.57,138534844.06
2023-09-05,07:21:00,0.3479867776,09:08:00,0.3560715861,0.3553666041,0.3544707836,16273530.72,137220113.66
2023-09-04,12:09:00,0.3493662436,05:24:00,0.3639753768,0.3583518834,0.355406685,19215585.19,137040013.55
2023-09-03,13:10:00,0.3520448241,23:53:00,0.3589746925,0.3541652604,0.3582913203,22025884.05,137731419.72
2023-09-02,00:11:00,0.344763211,15:48:00,0.3548862083,0.3450064494,0.3542343747,20482261.41,135758694.12
2023-09-01,02:01:00,0.3384606877,12:00:00,0.350458023,0.3406042683,0.3451062013,22560888.73,131856621.66
2023-08-31,18:42:00,0.3392615686,10:17:00,0.3466183302,0.3436313698,0.3405193841,15867130.57,129706258.23
2023-08-30,15:12:00,0.3394210867,00:26:00,0.3444761493,0.3442763657,0.3435487007,30720126.2,130461126.47
2023-08-29,20:04:00,0.3425722299,14:48:00,0.3497679299,0.3486266732,0.3442160115,13602938.59,130318834.63
2023-08-28,07:44:00,0.3450847253,00:22:00,0.3525721667,0.3517799399,0.3486149379,16604719.81,131585226.26
2023-08-27,08:48:00,0.3455185229,23:37:00,0.3519235086,0.3463949216,0.3519028502,15886993.39,132422020.87
2023-08-26,21:23:00,0.3460704569,01:36:00,0.3532386001,0.3518135604,0.346408105,18393131.12,129957500.22
2023-08-25,04:52:00,0.3473806556,00:00:00,0.3535748922,0.3535748922,0.3518398027,16779805.92,131589746.46
2023-08-24,22:29:00,0.352027648,11:34:00,0.3609685358,0.3597655114,0.3536232007,23053027.57,131852423.44
2023-08-23,13:25:00,0.3546544707,07:37:00,0.3607047884,0.3550317618,0.3597633932,27759466.77,133730681.3
2023-08-22,22:07:00,0.3506761172,01:20:00,0.3650480997,0.3641018056,0.3550156205,21100519.92,131558709.84
2023-08-21,11:19:00,0.360834756,00:13:00,0.3692383406,0.3683170488,0.3641043687,18824809.33,134509968.63
2023-08-20,22:47:00,0.3664907158,04:12:00,0.3770573706,0.3738487599,0.3683028305,19909771.19,135639724.98
2023-08-19,15:11:00,0.3686005157,01:00:00,0.3753069621,0.374592079,0.3738728858,21396469.35,137263271.36
2023-08-18,00:06:00,0.3687623462,06:48:00,0.380400158,0.3689692134,0.374563134,20405043.06,136999614.02
2023-08-17,22:07:00,0.3671737387,10:36:00,0.3857953117,0.3756866265,0.3689757881,11664682.5,134534202.56
2023-08-16,21:16:00,0.3728255524,07:43:00,0.3792130782,0.3789144958,0.3757075976,8602187.55,136560255.3
2023-08-15,19:43:00,0.3757344549,05:26:00,0.3889846384,0.3866805577,0.3788905974,11428644.36,137285271.88
2023-08-14,19:04:00,0.3833495564,09:05:00,0.3888795964,0.3861960869,0.3866748161,22850121.87,139665090.04
2023-08-13,23:08:00,0.3828220417,19:00:00,0.3878085801,0.3865658498,0.3861358247,24393479.3,139029057.64
2023-08-12,23:31:00,0.3857896271,04:48:00,0.3922484031,0.3883152677,0.3865578617,21722260.22,138738545.38
2023-08-11,08:52:00,0.3862390405,02:07:00,0.3906707911,0.3898824834,0.3883148803,19680311.37,138923365.91
2023-08-10,15:28:00,0.3874683879,14:04:00,0.3909918917,0.3887254219,0.3898820374,21437557.4,139040097.03
2023-08-09,19:08:00,0.3863853698,11:45:00,0.3959367342,0.3901681606,0.3887177621,20984613.89,138181790.33
2023-08-08,02:14:00,0.3885546094,21:15:00,0.3945544948,0.3896643179,0.3901650049,21482827.2,138250719.33
2023-08-07,16:46:00,0.3854715007,02:06:00,0.3948426946,0.3910257594,0.3896716932,24118956.57,137625596.56
2023-08-06,16:02:00,0.3901358989,07:22:00,0.3975913632,0.3945542969,0.3910361345,20804121.43,137633704.49
2023-08-05,01:56:00,0.3898086398,22:33:00,0.395549748,0.3925260175,0.3945628953,18944085.99,138423601.57
2023-08-04,20:56:00,0.3879729395,16:47:00,0.3954165873,0.3923345768,0.3925261574,17592197.05,137260732.35
2023-08-03,07:46:00,0.38985256,17:11:00,0.3955255467,0.3932869897,0.3923083692,19772056.57,136725622.78
2023-08-02,17:02:00,0.3926754037,00:42:00,0.3994531845,0.3981251928,0.3932947584,18092726.59,136620464.36
2023-08-01,14:40:00,0.3929899204,01:12:00,0.4001421333,0.3992143823,0.3981189481,17259442.88,137829958.34
2023-07-31,20:07:00,0.3970706288,03:28:00,0.4088665674,0.4050713816,0.3992092132,16962893.9,137753633.52
2023-07-30,23:18:00,0.403536262,12:45:00,0.4151111666,0.4111694899,0.4050872672,15307975.42,139311945.7
2023-07-29,18:38:00,0.4025284328,23:33:00,0.4115630536,0.405928106,0.4111950719,16567702.31,140934120.89
2023-07-28,00:48:00,0.3999613847,19:20:00,0.4097171488,0.4004708552,0.4059472673,14375963.71,138664164.87
2023-07-27,18:47:00,0.3978035476,10:13:00,0.4075825293,0.400116874,0.4004702006,14609691.95,136329329.15
2023-07-26,17:33:00,0.3956173933,00:16:00,0.40708759,0.4063522968,0.4001145364,17867365.46,135717974.72
2023-07-25,01:00:00,0.3963704659,17:48:00,0.4107464625,0.3977082096,0.4063287899,18629105.76,137381958.63
2023-07-24,20:47:00,0.3964628351,08:17:00,0.4074422129,0.4003654094,0.3976930564,19287632.51,134000411.74
