date,time_low,low,time_high,high,open,close,volume,market_cap
2023-09-10,17:10:00,0.9976601589,07:18:00,0.9995829173,0.9985347559,0.9983155599,246750193.23,3182869078.18
2023-09-09,08:30:00,0.9982220869,15:07:00,0.9992945905,0.9986183634,0.9985977279,159038516.94,3183768697.5
2023-09-08,10:07:00,0.9968644511,00:43:00,0.9998325032,0.9987650031,0.9985555622,577722915.94,3183634263.13
2023-09-07,13:59:00,0.9971001825,21:10:00,1.0002980523,0.9984652646,0.998797674,828264177.6,3257917682.16
2023-09-06,18:13:00,0.9969052644,17:13:00,0.9993225168,0.9988006806,0.9984429212,2121371783.07,3263221350.15
2023-09-05,18:29:00,0.9975163736,15:19:00,0.9992775114,0.9987496673,0.9987142932,1800018840.85,3271549387.64
2023-09-04,15:10:00,0.9977795474,15:37:00,0.9995553439,0.9985573677,0.9987066037,1572242590.89,3431317255.29
2023-09-03,21:57:00,0.9979336177,18:22:00,0.9997485668,0.9990012899,0.9986258185,1130247016.63,3443023206.22
2023-09-02,02:59:00,0.9977107055,13:39:00,0.9997752996,0.9982133547,0.9989748981,1047016092.08,3444226749.39
2023-09-01,17:16:00,0.9968368796,00:48:00,0.9989923238,0.9984162259,0.9980002068,2361301769.67,3440866246.54
2023-08-31,17:02:00,0.997278032,11:43:00,1.0001140542,0.9992775569,0.9982730223,2483347405.97,2902427956.17
2023-08-30,15:04:00,0.998518709,15:19:00,1.0003065044,1.0002126746,0.9991032216,2346247578.6,2904841718.17
2023-08-29,11:46:00,0.9982594226,14:34:00,1.0022728747,0.9992559336,0.9999895879,3722109733.98,2907418783.04
2023-08-28,19:25:00,0.997936396,12:29:00,1.0006510259,0.9997554919,0.9993088744,1468498544.24,2905439643.24
2023-08-27,01:07:00,0.9989251649,19:08:00,1.0006290109,0.9993950301,0.999862041,614449742.74,2907047747.18
2023-08-26,08:46:00,0.9987812714,03:02:00,1.0004489855,0.9997126057,0.9993190611,515050069.57,2905469060.68
2023-08-25,17:48:00,0.9983241048,15:13:00,1.0007671858,0.9998918898,0.9996161341,1733339380.82,2906332785.19
2023-08-24,11:55:00,0.9986640022,23:49:00,1.0010325743,0.9997052311,0.9997386035,1709442739.26,2902741059.01
2023-08-23,12:42:00,0.9982794851,16:24:00,1.0010843362,0.999431352,0.9996541188,2314667273.91,2743512266.19
2023-08-22,21:28:00,0.9969098588,16:43:00,1.0005712957,0.9996867494,0.9994525324,2236578093.08,2752953445.42
2023-08-21,09:49:00,0.9989258177,19:43:00,1.0007693817,1.0002000009,0.9996027142,2208394468.64,2753367115.46
2023-08-20,01:19:00,0.9991863401,17:41:00,1.0010325108,0.9998596087,1.0002283488,1168945738.83,2764102450.54
2023-08-19,05:47:00,0.9984859201,08:22:00,1.0005339654,0.9993998295,0.9997721225,1427109093.51,2762841682.18
2023-08-18,16:23:00,0.9978880614,18:49:00,1.0003556398,0.999257143,0.9992630364,3310048397.68,2761434837.26
2023-08-17,21:46:00,0.9942327653,21:50:00,1.0008819414,0.9991032413,0.9991323218,3708315796.33,2761075879.45
2023-08-16,20:43:00,0.9984760431,18:25:00,0.999948371,0.9991300325,0.9990689946,1993913319.33,2750410652.08
2023-08-15,19:10:00,0.9978325986,21:28:00,0.9994805159,0.9987428766,0.9991764764,2065063466.92,2749708465.2
2023-08-14,12:46:00,0.9978317579,02:43:00,0.9994362404,0.9989052594,0.9987014228,2491797202.21,2783455549.63
2023-08-13,22:41:00,0.9984597659,00:49:00,1.0004426909,0.9996710752,0.9989392995,929031895.6,2969921239.57
2023-08-12,00:03:00,0.9991198456,14:58:00,1.0003745657,0.9993089897,0.9996807359,710696373.71,2972125585.33
2023-08-11,05:15:00,0.9984026431,14:13:00,1.0005595793,0.9993988195,0.9992961069,1618173161.54,2970982054.49
2023-08-10,14:46:00,0.9983897054,12:49:00,1.0003376023,0.9996166525,0.9993863712,1951746975.0,2966253485.19
2023-08-09,17:02:00,0.9990279596,01:28:00,1.0009387453,1.0002203222,0.9996526394,2628477221.94,2992035105.11
2023-08-08,07:42:00,0.9988243276,21:22:00,1.0014673891,0.9994335501,1.0001918991,2818879550.3,2993649149.91
2023-08-07,06:41:00,0.9979004688,20:02:00,1.0001070788,0.9991563625,0.9994680659,2184126359.38,2995480535.32
2023-08-06,10:40:00,0.998660962,00:54:00,1.0005161004,1.0001533895,0.9993361927,994968626.54,2963106541.28
2023-08-05,04:49:00,0.99911739,22:52:00,1.0007456753,0.9999377353,1.0002011539,850489256.36,2965671215.67
2023-08-04,20:46:00,0.998297162,13:38:00,1.0013176246,0.9993822924,0.9998661115,2278124819.08,2964677790.04
2023-08-03,07:29:00,0.9990566775,14:49:00,1.0010427159,1.0000748533,0.9995384773,2547094843.3,2963706330.11
2023-08-02,16:53:00,0.9990906898,01:16:00,1.0015515858,1.0004652785,1.0000610249,3515516442.09,2965255722.87
2023-08-01,04:26:00,0.9973300241,23:52:00,1.0007258563,0.9986688238,1.0005352944,3790047922.54,2966667470.33
2023-07-31,14:28:00,0.9977179048,00:49:00,0.9993477678,0.9984386781,0.9986258088,2484498182.63,3013428123.69
2023-07-30,19:54:00,0.9980923441,15:04:00,0.9995380466,0.9993073595,0.9986561318,1576253731.1,3053465870.94
2023-07-29,14:55:00,0.9986090895,07:57:00,0.9996693196,0.9993600597,0.9992451396,1297697923.36,3055266806.22
2023-07-28,14:37:00,0.9985672606,01:00:00,0.9996938774,0.9991937339,0.9994588201,2210541405.81,2806055445.35
2023-07-27,19:37:00,0.9984091255,01:26:00,0.9998149042,0.9992934574,0.9993274792,1856408236.15,2805695111.23
2023-07-26,09:44:00,0.9983259533,18:43:00,1.0005164669,0.9993674144,0.9993274617,1959251003.62,2805695062.01
2023-07-25,14:48:00,0.9988681319,13:40:00,1.0003187152,0.999434973,0.9994000798,1349576121.43,2805898943.41
2023-07-24,09:52:00,0.9973108883,10:09:00,1.0001574281,0.9996381992,0.9992167005,2239108031.22,2805384090.76
2023-07-23,12:39:00,0.9991363182,17:59:00,1.000849029,0.9999496585,0.9997748518,1291301685.35,2806926883.59
2023-07-22,23:21:00,0.9985638934,08:45:00,1.0001055991,0.9997747016,0.9999457595,897588822.7,2807406717.04
2023-07-21,19:11:00,0.9986762023,02:29:00,1.0001846881,0.9994265944,0.9996880596,1402993406.48,2806683209.37
2023-07-20,18:31:00,0.9986491868,05:55:00,1.0004024074,0.9998949069,0.9993668139,1944784256.61,2805742348.68
2023-07-19,14:16:00,0.9990656947,23:33:00,1.0004188269,1.0000606977,0.9999423199,1695669918.96,2794358842.99
2023-07-18,15:07:00,0.9988767443,14:25:00,1.0006093719,0.9994757187,1.0002167258,1757263683.15,2795125675.85
2023-07-17,10:25:00,0.9988029975,21:58:00,1.000527556,0.9996530925,0.9995965245,1721144859.36,2843422665.08
2023-07-16,02:22:00,0.9990305359,14:28:00,1.0007338904,0.9999589562,0.9997137126,1024266554.19,2843756014.77
2023-07-15,20:31:00,0.9992257087,01:37:00,1.0006956918,1.0004381246,1.000126556,858583421.74,2844930377.04
2023-07-14,17:18:00,0.9988023183,00:16:00,1.0007825846,1.0003235151,1.0005731512,2508430373.72,2846200748.33
2023-07-13,12:55:00,0.9989401637,15:46:00,1.0018525599,0.9993658804,1.0004658565,2995797369.78,2845895541.07
2023-07-12,19:25:00,0.9984593345,12:33:00,1.0010565029,0.9998037861,0.9994426646,2313200452.88,2842984999.7
2023-07-11,10:33:00,0.9987203783,15:19:00,1.000356888,0.9999080088,0.9998088176,1926712180.24,2894016988.65
2023-07-10,20:20:00,0.9988648176,20:01:00,1.0006836498,1.0001333158,0.9999122025,2213219871.02,2944269571.43
2023-07-09,22:07:00,0.9992070229,01:11:00,1.0008375374,1.0006423457,1.0000624445,1133946137.29,2945715214.23
2023-07-08,19:25:00,0.9997343166,23:58:00,1.0010654601,1.000490658,1.0007481785,906302798.38,2947735064.99
2023-07-07,00:03:00,0.9990706751,14:47:00,1.0010562865,0.9994550734,1.0005546004,1865443029.81,2947164874.81
2023-07-06,11:58:00,0.9983695373,09:01:00,1.0012833982,1.0001888253,0.9995344206,3145971648.59,3004112373.04
2023-07-05,10:38:00,0.9989391096,04:26:00,1.0008427559,1.0000182689,1.0001690881,1657038246.28,3006066111.74
2023-07-04,08:00:00,0.9995216693,01:54:00,1.0011353062,1.0000192307,1.0000013733,1647516607.31,3038062343.2
2023-07-03,08:46:00,0.9986664448,19:30:00,1.0010227202,0.9992887887,1.0002383464,2120750883.6,3038782281.3
2023-07-02,15:25:00,0.997119154,22:46:00,1.0001991609,0.9992294145,0.9993132857,1277010036.65,3054958845.54
2023-07-01,04:29:00,0.9985719067,12:55:00,0.9998273509,0.9993483621,0.9993115656,966898622.68,3054954586.37
2023-06-30,13:49:00,0.9957823374,16:43:00,1.0005430118,0.9983848854,0.9994359857,2691298052.46,3055341950.13
2023-06-29,20:24:00,0.9979782589,17:19:00,1.0001517765,0.9986932735,0.9984757788,1172256788.63,3055174752.3
2023-06-28,07:34:00,0.9978158179,14:45:00,1.0000075137,0.9992922519,0.9986411419,2065909331.22,3055678239.89
2023-06-27,10:30:00,0.9987200041,14:10:00,1.0010078995,0.9993827079,0.9992954108,2756706613.93,3137236973.94
2023-06-26,16:46:00,0.9974473389,03:25:00,1.0005657394,0.9999070588,0.9994585176,2692690804.81,3137880187.65
2023-06-25,13:34:00,0.9992233637,04:15:00,1.0011249412,0.9997334855,0.9999891075,1933147174.14,3140850037.34
2023-06-24,08:38:00,0.9990665959,17:05:00,1.0008776458,1.0003640112,0.9997624839,1750911747.28,3140142006.04
2023-06-23,19:37:00,0.9986804881,15:24:00,1.0023541556,0.9994161065,1.0003643459,3649582835.26,3142032387.24
2023-06-22,16:50:00,0.9991995765,00:34:00,1.0022236104,1.0007804879,0.9994818163,2683548642.89,3139302440.92
2023-06-21,20:50:00,0.9996937821,01:12:00,1.0047959427,1.0033011345,1.0008733639,4203082456.84,3142163646.69
2023-06-20,11:02:00,1.0013563563,17:49:00,1.0052048687,1.0027095626,1.0030820534,2410481355.34,3148623860.43
2023-06-19,19:01:00,1.0010841705,22:01:00,1.0032096061,1.0022306325,1.0029580698,1585707447.9,3136700856.57
