date,time_low,low,time_high,high,open,close,volume,market_cap
2023-09-10,19:43:00,0.5688493359,00:00:00,0.5926615541,0.5926615541,0.5701070272,9863303.6,131768402.22
2023-09-09,23:42:00,0.5924481097,05:04:00,0.6067738295,0.6012495917,0.5926143438,5847994.55,136957794.43
2023-09-08,10:19:00,0.5863091316,01:02:00,0.6033678237,0.5997041138,0.6012077339,8748180.69,138943176.45
2023-09-07,12:55:00,0.5853818865,21:22:00,0.6011158967,0.595736155,0.5996796396,6965211.42,138589751.72
2023-09-06,17:07:00,0.5838194234,18:09:00,0.6004997459,0.5890524976,0.5956834682,10985919.21,137626910.39
2023-09-05,03:18:00,0.5634111068,23:25:00,0.5897648324,0.5694378058,0.5889472455,10028344.98,136069048.14
2023-09-04,15:16:00,0.5615669743,03:16:00,0.5843550736,0.570606717,0.569365119,7819239.87,131543956.04
2023-09-03,16:58:00,0.5624694167,23:52:00,0.5731928922,0.5690445239,0.5706109339,7279551.03,131828743.18
2023-09-02,18:26:00,0.5650796157,15:44:00,0.5738555168,0.5716988389,0.5690140208,9176707.6,131458375.95
2023-09-01,18:38:00,0.5664966744,00:59:00,0.5955042819,0.5915396841,0.5716880809,10861359.43,132075707.06
2023-08-31,21:10:00,0.5896414002,06:46:00,0.6171791149,0.6117900456,0.5914709718,12888417.57,136645833.01
2023-08-30,15:07:00,0.6004358512,00:13:00,0.622588647,0.6204921201,0.6117985146,10955015.29,141341715.59
2023-08-29,12:21:00,0.5779895073,16:49:00,0.6299584115,0.6002851958,0.6205523647,19222784.6,143363251.5
2023-08-28,10:20:00,0.5844892942,12:36:00,0.6039874921,0.5923197535,0.6002963669,15219081.31,138677439.82
2023-08-27,22:14:00,0.5902764442,08:01:00,0.597086991,0.592432299,0.5923414,10566344.83,136839105.35
2023-08-26,00:44:00,0.579602128,21:58:00,0.5934088377,0.5841545476,0.5924195102,10874045.66,136856659.29
2023-08-25,04:53:00,0.5634060144,23:57:00,0.5845525865,0.5737994656,0.5841637855,15341137.26,134943891.96
2023-08-24,20:58:00,0.5666832548,00:46:00,0.5942576195,0.5929513524,0.5738195038,15393018.44,132553651.18
2023-08-23,13:17:00,0.5749143969,17:22:00,0.5979001147,0.5810506617,0.5929378327,14802015.65,136968165.71
2023-08-22,18:11:00,0.561937307,08:50:00,0.5854872384,0.5763751517,0.5810323809,18158414.39,134217515.5
2023-08-21,16:01:00,0.56456717,00:49:00,0.5890542378,0.5877169517,0.5764180874,19160083.64,133150780.85
2023-08-20,16:58:00,0.5800816832,11:13:00,0.5961036722,0.5914438727,0.5877193407,17267987.02,135741669.47
2023-08-19,02:24:00,0.574306408,17:01:00,0.5966429475,0.5786129347,0.5913820143,15841462.06,136583041.39
2023-08-18,19:43:00,0.574304839,00:10:00,0.6056469117,0.603941836,0.5785961926,31349134.44,133629730.96
