date,time_low,low,time_high,high,open,close,volume,market_cap
2023-09-10,17:16:00,41.3489258158,00:01:00,42.1064426317,42.095249093,41.8781829189,1885967.3,2512690975.14
2023-09-09,10:49:00,41.9717163051,02:47:00,42.2672762105,42.2456394284,42.0842337089,996007.45,2525054022.54
2023-09-08,10:07:00,41.923636664,00:58:00,42.5446279381,42.3745846324,42.2382268365,1820867.37,2534293610.19
2023-09-07,14:10:00,41.6592494963,21:19:00,42.5589168109,42.1193183658,42.3594341598,1766678.94,2541566049.59
2023-09-06,17:07:00,41.4231969476,00:12:00,42.4182213542,42.3963786542,42.122437973,1669300.63,2527346278.39
2023-09-05,03:25:00,41.9749887932,12:56:00,42.4446427368,42.2442440887,42.3896786596,1264077.52,2543380719.58
2023-09-04,20:55:00,41.7040363286,09:03:00,42.9266588561,42.3030006537,42.2472417425,2020878.32,2534834504.55
2023-09-03,00:00:00,41.3345452506,21:14:00,42.3610669754,41.3345452506,42.3017081808,1554086.0,2538102490.85
2023-09-02,19:47:00,41.0420059957,15:32:00,42.8061295537,42.7393276628,41.3338724315,2725702.05,2480032345.9
2023-09-01,17:43:00,42.392557716,00:43:00,43.0502489506,42.9760925293,42.7415753642,1705427.07,2564494521.86
2023-08-31,21:06:00,42.7537571873,11:46:00,44.0085941232,43.7789949086,42.8530505557,2683926.49,2571183033.35
2023-08-30,15:05:00,43.4549143153,00:22:00,43.9469618585,43.9160324825,43.7657250695,1437548.47,2625943504.17
2023-08-29,12:25:00,42.5344398909,17:37:00,44.1603775416,43.0430700858,43.9254474283,3987499.05,2635526845.71
2023-08-28,09:23:00,42.5967257134,04:45:00,43.2986029994,43.0184932688,43.0382169672,1808976.12,2582293018.03
2023-08-27,01:51:00,42.7164056057,14:59:00,43.1484060672,42.7532305296,43.0266620776,893497.87,2581599724.66
2023-08-26,10:15:00,42.4886876608,22:16:00,43.0028380463,42.6655135667,42.7523686566,1274490.27,2565142119.4
2023-08-25,05:05:00,42.4274367809,02:36:00,43.277445147,43.0385842444,42.6666685621,1728990.68,2560000113.73
2023-08-24,15:47:00,42.5257592554,00:14:00,44.2246029749,44.1303161577,43.0440329409,3217745.0,2582641976.46
2023-08-23,01:31:00,42.8840623511,19:50:00,44.3323871697,42.9486187971,44.1295638499,2880299.58,2647773831.0
2023-08-22,21:28:00,42.5707359827,00:08:00,43.3953806886,43.3507995918,42.9480861489,1486317.08,2576885168.94
2023-08-21,15:55:00,42.9189111083,00:07:00,43.7722007386,43.7399197089,43.3499797198,1687506.79,2600998783.19
2023-08-20,00:00:00,43.2556271352,03:47:00,43.9792472373,43.2556271352,43.7393523852,2380192.42,2624361143.12
2023-08-19,03:28:00,42.1678288728,16:07:00,43.3168598858,42.3504548098,43.2525283595,2607495.25,2595151701.58
2023-08-18,17:29:00,41.6029267581,00:28:00,42.8655697948,42.6829046298,42.3423377427,3603393.79,2540540264.57
2023-08-17,21:53:00,41.6024077209,00:00:00,45.4216573057,45.4216573057,42.6769002046,6960966.19,2560614012.28
2023-08-16,21:22:00,44.9969298875,04:12:00,46.429452594,46.1709977032,45.4242189817,3575720.44,2725453138.91
2023-08-15,21:09:00,46.0277976801,01:04:00,47.0474340229,46.914953137,46.1690985357,2647410.43,2770145912.15
2023-08-14,07:56:00,46.5214159561,01:45:00,47.1000705079,46.6377309277,46.9204924567,2596574.81,2815229547.41
2023-08-13,16:24:00,46.3922925471,01:50:00,48.1719904822,48.121869985,46.6453987841,4309645.36,2798723927.05
